日期,縣市,801 KW以上售電量(度),801 KW以上抄表戶數,801 KW以上用電佔比(%),小於等於800 KW售電量(度),小於等於800 KW抄表戶數,小於等於800 KW用電佔比(%),表燈營業用電售電量(度),表燈營業用電抄表戶數,表燈營業用電用電佔比(%),合計
2018年09月,台南市,1364626552,402,0.1685,204395153,10497,0.1233,13306365,4577,0.0433,1582328070
2018年09月,高雄市,1326119603,516,0.1637,160648452,5939,0.0969,22208697,6463,0.0723,1508976752
2018年09月,宜蘭縣,95363650,60,0.0118,27716987,1171,0.0167,1254801,744,0.0041,124335438
2018年09月,新竹縣,595967486,217,0.0736,56561319,1680,0.0341,4625699,1214,0.0151,657154504
2018年09月,苗栗縣,389151894,147,0.048,41229783,1259,0.0249,4968260,1304,0.0162,435349937
2018年09月,彰化縣,321636394,280,0.0397,177802559,15710,0.1073,18457063,6660,0.0601,517896016
2018年09月,南投縣,69370004,88,0.0086,27799043,1080,0.0168,1836954,731,0.006,99006001
2018年09月,雲林縣,217952796,84,0.0269,40153707,2318,0.0242,2491200,1011,0.0081,260597703
2018年09月,嘉義縣,46856984,60,0.0058,42801964,1902,0.0258,2679381,1056,0.0087,92338329
2018年09月,屏東縣,60374551,107,0.0075,34567143,1587,0.0209,2696154,1044,0.0088,97637848
2018年09月,台東縣,8033700,3,0.001,2307052,319,0.0014,308264,259,0.001,10649016
2018年09月,花蓮縣,69343000,15,0.0086,9897221,528,0.006,841840,378,0.0027,80082061
2018年09月,基隆市,9557977,14,0.0012,8713440,351,0.0053,732903,383,0.0024,19004320
2018年09月,新竹市,641206570,123,0.0792,31298017,1519,0.0189,2887783,920,0.0094,675392370
2018年09月,嘉義市,1988000,4,0.0002,4198200,551,0.0025,1050000,598,0.0034,7236200
2018年09月,澎湖縣,1648300,2,0.0002,2097177,254,0.0013,170667,184,0.0006,3916144
2018年09月,金門縣,2297800,3,0.0003,1553828,275,0.0009,195548,182,0.0006,4047176
2018年09月,連江縣,0,0,0,646474,56,0.0004,21521,14,0.0001,667995
2018年09月,合計,8099712391,3479,1,1657509712,81993,1,307295563,74312,1,10064517666
2018年08月,新北市,253442644,210,0.0297,258996569,14226,0.1461,69301078,15343,0.2549,581740291
2018年08月,台北市,23014700,26,0.0027,24957111,1946,0.0141,13267298,4298,0.0488,61239109
2018年08月,桃園市,1445330102,721,0.1693,274394201,6678,0.1548,31326251,5793,0.1152,1751050554
2018年08月,台中市,1343939452,397,0.1574,282063723,12032,0.1591,74133012,14677,0.2726,1700136187
2018年08月,台南市,1424879353,399,0.1669,219486077,10482,0.1238,15394554,4982,0.0566,1659759984
2018年08月,高雄市,1364561371,514,0.1598,169777010,5931,0.0958,24474598,6374,0.09,1558812979
2018年08月,宜蘭縣,109362884,60,0.0128,30709452,1166,0.0173,1872257,909,0.0069,141944593
2018年08月,新竹縣,628915709,218,0.0737,59837092,1677,0.0338,4012657,1260,0.0148,692765458
2018年08月,苗栗縣,416013558,146,0.0487,44548037,1252,0.0251,3608784,989,0.0133,464170379
2018年08月,彰化縣,354974303,280,0.0416,189717151,15690,0.107,17194374,6681,0.0632,561885828
2018年08月,南投縣,75101760,89,0.0088,29305871,1074,0.0165,2481409,985,0.0091,106889040
2018年08月,雲林縣,222802712,85,0.0261,42877769,2313,0.0242,2391955,955,0.0088,268072436
2018年08月,嘉義縣,49265768,59,0.0058,44103082,1898,0.0249,2746994,963,0.0101,96115844
2018年08月,屏東縣,62823831,106,0.0074,36581659,1586,0.0206,2515578,1005,0.0093,101921068
2018年08月,台東縣,8079300,3,0.0009,2495847,318,0.0014,293926,272,0.0011,10869073
2018年08月,花蓮縣,61635100,15,0.0072,11043417,526,0.0062,653650,410,0.0024,73332167
2018年08月,基隆市,9443398,13,0.0011,9534030,346,0.0054,1063447,448,0.0039,20040875
2018年08月,新竹市,676221271,123,0.0792,33385375,1515,0.0188,3648827,960,0.0134,713255473
2018年08月,嘉義市,2145080,4,0.0003,4421805,551,0.0025,1209439,574,0.0044,7776324
2018年08月,澎湖縣,2205500,2,0.0003,2202402,254,0.0012,126330,143,0.0005,4534232
2018年08月,金門縣,2597400,3,0.0003,1763914,274,0.001,173431,160,0.0006,4534745
2018年08月,連江縣,0,0,0,700990,56,0.0004,20508,16,0.0001,721498
2018年08月,合計,8536755196,3473,1,1772902584,81791,1,271910357,68197,1,10581568137
2018年07月,新北市,249313450,208,0.0293,247683619,14188,0.1424,74544021,16278,0.2556,571541090
2018年07月,台北市,22964400,26,0.0027,23885453,1934,0.0137,23034511,6579,0.079,69884364
2018年07月,桃園市,1422978711,721,0.1675,265723713,6648,0.1527,33520051,6168,0.1149,1722222475
2018年07月,台中市,1344278989,395,0.1582,278374960,12001,0.16,82190234,17382,0.2819,1704844183
2018年07月,台南市,1423146125,398,0.1675,218618485,10473,0.1257,13151844,4497,0.0451,1654916454
2018年07月,高雄市,1353427269,512,0.1593,171874392,5907,0.0988,22340436,6332,0.0766,1547642097
2018年07月,宜蘭縣,102407300,59,0.0121,29175269,1165,0.0168,1107185,728,0.0038,132689754
2018年07月,新竹縣,633915981,216,0.0746,59084328,1672,0.034,4266183,1174,0.0146,697266492
2018年07月,苗栗縣,412964859,144,0.0486,44049564,1248,0.0253,4687450,1273,0.0161,461701873
2018年07月,彰化縣,354528174,281,0.0417,184229270,15673,0.1059,17523479,6605,0.0601,556280923
2018年07月,南投縣,73501644,87,0.0086,29154729,1073,0.0168,1766981,710,0.0061,104423354
2018年07月,雲林縣,221632508,83,0.0261,43390759,2310,0.0249,2451102,987,0.0084,267474369
2018年07月,嘉義縣,48785968,58,0.0057,44277169,1894,0.0255,2612396,1032,0.009,95675533
2018年07月,屏東縣,63253917,108,0.0074,36539411,1579,0.021,2663208,1025,0.0091,102456536
2018年07月,台東縣,8095200,3,0.001,2522748,311,0.0015,277049,253,0.001,10894997
2018年07月,花蓮縣,75530700,15,0.0089,10976407,520,0.0063,785793,370,0.0027,87292900
2018年07月,基隆市,9386754,13,0.0011,9015286,341,0.0052,634835,381,0.0022,19036875
2018年07月,新竹市,670527389,123,0.0789,32250444,1510,0.0185,2623828,908,0.009,705401661
2018年07月,嘉義市,2056320,4,0.0002,4316442,549,0.0025,1089323,586,0.0037,7462085
2018年07月,澎湖縣,2398000,2,0.0003,2103600,253,0.0012,152404,181,0.0005,4654004
2018年07月,金門縣,2638400,3,0.0003,1724887,274,0.001,166853,171,0.0006,4530140
2018年07月,連江縣,0,0,0,661822,55,0.0004,16788,14,0.0001,678610
2018年07月,合計,8497732058,3459,1,1739632757,81578,1,291605954,73634,1,10528970769
2018年06月,新北市,234600041,209,0.0287,237472027,14141,0.1424,58993694,15335,0.2456,531065762
2018年06月,台北市,21213900,26,0.0026,22836982,1926,0.0137,10863398,4291,0.0452,54914280
2018年06月,桃園市,1372144664,719,0.1681,254275890,6623,0.1525,27168593,5720,0.1131,1653589147
2018年06月,台中市,1284086866,395,0.1573,265479303,11959,0.1592,67165397,14587,0.2797,1616731566
2018年06月,台南市,1364823257,393,0.1672,211299760,10466,0.1267,14243518,4910,0.0593,1590366535
2018年06月,高雄市,1318791868,513,0.1616,166227242,5891,0.0997,22893199,6296,0.0953,1507912309
2018年06月,宜蘭縣,101422132,59,0.0124,27620883,1161,0.0166,1490097,881,0.0062,130533112
2018年06月,新竹縣,603650150,216,0.074,56334045,1668,0.0338,3347610,1224,0.0139,663331805
2018年06月,苗栗縣,396514409,145,0.0486,42443929,1245,0.0255,3127139,973,0.013,442085477
2018年06月,彰化縣,338800061,281,0.0415,177487540,15645,0.1064,15523406,6616,0.0646,531811007
2018年06月,南投縣,71386284,87,0.0087,28069479,1069,0.0168,2211116,954,0.0092,101666879
2018年06月,雲林縣,212795736,82,0.0261,42951184,2308,0.0258,2144708,937,0.0089,257891628
2018年06月,嘉義縣,45597605,58,0.0056,39507863,1894,0.0237,2396956,946,0.01,87502424
2018年06月,屏東縣,60074205,106,0.0074,35109731,1571,0.0211,2445972,991,0.0102,97629908
2018年06月,台東縣,7742300,3,0.0009,2265138,311,0.0014,232189,260,0.001,10239627
2018年06月,花蓮縣,69503000,16,0.0085,10763205,517,0.0065,541324,400,0.0023,80807529
2018年06月,基隆市,9115628,12,0.0011,8707470,341,0.0052,871408,442,0.0036,18694506
2018年06月,新竹市,642680236,123,0.0787,30531853,1508,0.0183,3094726,950,0.0129,676306815
2018年06月,嘉義市,2082480,4,0.0003,4233095,546,0.0025,1164703,558,0.0048,7480278
2018年06月,澎湖縣,2287100,2,0.0003,1986198,252,0.0012,102367,123,0.0004,4375665
2018年06月,金門縣,2366200,3,0.0003,1414479,273,0.0008,131323,150,0.0005,3912002
2018年06月,連江縣,0,0,0,583019,54,0.0003,17495,15,0.0001,600514
2018年06月,合計,8161678122,3452,1,1667600315,81369,1,240170338,67559,1,10069448775
2018年05月,新北市,246276906,209,0.029,229972120,14109,0.136,59863521,16197,0.2452,536112547
2018年05月,台北市,22337900,27,0.0026,20826451,1916,0.0123,17265557,6546,0.0707,60429908
2018年05月,桃園市,1429560957,718,0.1681,257045116,6613,0.152,28190249,6093,0.1155,1714796322
2018年05月,台中市,1336489019,392,0.1571,268464007,11925,0.1587,71720801,17262,0.2938,1676673827
2018年05月,台南市,1418498519,395,0.1668,216951861,10458,0.1283,11106611,4427,0.0455,1646556991
2018年05月,高雄市,1404588509,513,0.1652,177707064,5880,0.1051,19454957,6231,0.0797,1601750530
2018年05月,宜蘭縣,100817588,59,0.0119,27984704,1157,0.0165,863982,712,0.0035,129666274
2018年05月,新竹縣,621094276,215,0.073,54839500,1662,0.0324,3316640,1149,0.0136,679250416
2018年05月,苗栗縣,409352028,145,0.0481,43426474,1244,0.0257,4053128,1241,0.0166,456831630
2018年05月,彰化縣,357902996,279,0.0421,178683165,15627,0.1056,15611375,6531,0.064,552197536
2018年05月,南投縣,73760012,87,0.0087,29102345,1072,0.0172,1578266,690,0.0065,104440623
2018年05月,雲林縣,219054400,82,0.0258,42601886,2306,0.0252,1928958,964,0.0079,263585244
2018年05月,嘉義縣,47141332,58,0.0055,46898589,1880,0.0277,2197509,1020,0.009,96237430
2018年05月,屏東縣,62365741,104,0.0073,36325367,1570,0.0215,2449416,1001,0.01,101140524
2018年05月,台東縣,7914000,3,0.0009,2291900,311,0.0014,217817,245,0.0009,10423717
2018年05月,花蓮縣,77700800,17,0.0091,10715936,515,0.0063,631882,356,0.0026,89048618
2018年05月,基隆市,8185368,12,0.001,9027494,340,0.0053,502003,377,0.0021,17714865
2018年05月,新竹市,654424826,123,0.0769,30441274,1502,0.018,1972152,889,0.0081,686838252
2018年05月,嘉義市,2281680,4,0.0003,4104989,546,0.0024,936152,575,0.0038,7322821
2018年05月,澎湖縣,2360500,2,0.0003,1994879,252,0.0012,112809,174,0.0005,4468188
2018年05月,金門縣,2453800,3,0.0003,1357335,272,0.0008,118825,163,0.0005,3929960
2018年05月,連江縣,0,0,0,617801,54,0.0004,13849,14,0.0001,631650
2018年05月,合計,8504561157,3447,1,1691380257,81211,1,244106459,72857,1,10440047873
2018年04月,新北市,216397693,207,0.0275,207858977,14094,0.1365,48629360,15261,0.2411,472886030
2018年04月,台北市,19209500,27,0.0024,18168504,1910,0.0119,8270963,4266,0.041,45648967
2018年04月,桃園市,1320466818,717,0.1678,225305847,6592,0.1479,22971227,5603,0.1139,1568743892
2018年04月,台中市,1224645287,394,0.1556,236042802,11884,0.155,57905576,14468,0.2871,1518593665
2018年04月,台南市,1306760085,393,0.166,191362373,10436,0.1256,11324189,4819,0.0562,1509446647
2018年04月,高雄市,1330089389,513,0.169,171877218,5856,0.1128,19148988,6222,0.095,1521115595
2018年04月,宜蘭縣,100580892,59,0.0128,26140789,1153,0.0172,1268048,846,0.0063,127989729
2018年04月,新竹縣,569106002,213,0.0723,48173827,1660,0.0316,2698927,1194,0.0134,619978756
2018年04月,苗栗縣,386125240,144,0.0491,38219931,1241,0.0251,2744056,951,0.0136,427089227
2018年04月,彰化縣,323380140,278,0.0411,162633316,15614,0.1068,13731699,6572,0.0681,499745155
2018年04月,南投縣,67159168,87,0.0085,25467180,1068,0.0167,1824210,936,0.009,94450558
2018年04月,雲林縣,209678208,82,0.0266,37907793,2302,0.0249,1799559,913,0.0089,249385560
2018年04月,嘉義縣,40823388,57,0.0052,47567792,1878,0.0312,2100082,932,0.0104,90491262
2018年04月,屏東縣,54834094,103,0.007,32417017,1569,0.0213,2043670,973,0.0101,89294781
2018年04月,台東縣,8020000,4,0.001,2050699,310,0.0013,203105,244,0.001,10273804
2018年04月,花蓮縣,72142500,17,0.0092,9720277,514,0.0064,465884,389,0.0023,82328661
2018年04月,基隆市,7979262,12,0.001,7838548,338,0.0051,773277,441,0.0038,16591087
2018年04月,新竹市,606613129,123,0.0771,27119218,1499,0.0178,2567103,936,0.0127,636299450
2018年04月,嘉義市,1960000,4,0.0002,3802434,547,0.0025,1002443,549,0.005,6764877
2018年04月,澎湖縣,2154800,2,0.0003,1747930,252,0.0011,70067,113,0.0003,3972797
2018年04月,金門縣,1562200,3,0.0002,1243077,271,0.0008,114581,138,0.0006,2919858
2018年04月,連江縣,0,0,0,574027,54,0.0004,15923,15,0.0001,589950
2018年04月,合計,7869687795,3439,1,1523239576,81042,1,201672937,66781,1,9594600308
2018年03月,新北市,232801966,207,0.0287,195183995,14069,0.1267,51947981,16142,0.2466,479933942
2018年03月,台北市,20016900,27,0.0025,16464055,1900,0.0107,14320501,6513,0.068,50801456
2018年03月,桃園市,1372009212,715,0.169,241734865,6574,0.1569,24996515,6028,0.1187,1638740592
2018年03月,台中市,1248296417,393,0.1538,237735465,11870,0.1543,61642100,17135,0.2927,1547673982
2018年03月,台南市,1354951882,395,0.1669,196319970,10428,0.1274,9417571,4327,0.0447,1560689423
2018年03月,高雄市,1385132320,513,0.1706,187182079,5829,0.1215,16286338,6128,0.0773,1588600737
2018年03月,宜蘭縣,99590812,59,0.0123,26445288,1148,0.0172,799311,694,0.0038,126835411
2018年03月,新竹縣,575243993,215,0.0709,52705871,1655,0.0342,2967037,1114,0.0141,630916901
2018年03月,苗栗縣,400804194,145,0.0494,38081767,1237,0.0247,3592975,1216,0.0171,442478936
2018年03月,彰化縣,332534732,276,0.041,161909333,15611,0.1051,13828468,6481,0.0657,508272533
2018年03月,南投縣,72610305,87,0.0089,27027460,1063,0.0175,1422535,671,0.0068,101060300
2018年03月,雲林縣,216210772,82,0.0266,38384060,2301,0.0249,1680981,941,0.008,256275813
2018年03月,嘉義縣,41870588,56,0.0052,35405711,1873,0.023,1952461,1001,0.0093,79228760
2018年03月,屏東縣,57207344,102,0.007,32501277,1560,0.0211,2048216,975,0.0097,91756837
2018年03月,台東縣,8354700,4,0.001,2087816,310,0.0014,198092,236,0.0009,10640608
2018年03月,花蓮縣,68491900,17,0.0084,9242442,514,0.006,571069,346,0.0027,78305411
2018年03月,基隆市,8319596,12,0.001,7856638,339,0.0051,438590,372,0.0021,16614824
2018年03月,新竹市,618356311,123,0.0762,26903317,1499,0.0175,1578138,864,0.0075,646837766
2018年03月,嘉義市,2062920,4,0.0003,3500073,547,0.0023,708608,555,0.0034,6271601
2018年03月,澎湖縣,1678400,1,0.0002,2093017,252,0.0014,94472,165,0.0004,3865889
2018年03月,金門縣,978600,3,0.0001,1238750,270,0.0008,115836,153,0.0005,2333186
2018年03月,連江縣,0,0,0,545543,54,0.0004,15139,12,0.0001,560682
2018年03月,合計,8117523864,3436,1,1540548792,80903,1,210622934,72069,1,9868695590
2018年02月,新北市,192172316,208,0.0287,169501162,14050,0.1389,49117977,15198,0.2457,410791455
2018年02月,台北市,16303100,27,0.0024,14603438,1888,0.012,7813130,4245,0.0391,38719668
2018年02月,桃園市,1095154946,712,0.1635,181030378,6543,0.1483,23044822,5517,0.1153,1299230146
2018年02月,台中市,1039150387,395,0.1551,189588552,11839,0.1553,57554512,14345,0.2879,1286293451
2018年02月,台南市,1152275163,396,0.172,151650560,10409,0.1243,10957378,4724,0.0548,1314883101
2018年02月,高雄市,1141624602,515,0.1704,139300615,5812,0.1141,18502685,6142,0.0925,1299427902
2018年02月,宜蘭縣,79486334,61,0.0119,19130514,1141,0.0157,1258775,820,0.0063,99875623
2018年02月,新竹縣,487942076,213,0.0728,43226256,1652,0.0354,2667730,1174,0.0133,533836062
2018年02月,苗栗縣,317605788,144,0.0474,29747929,1235,0.0244,2755703,935,0.0138,350109420
2018年02月,彰化縣,250388492,275,0.0374,134815168,15605,0.1105,13665190,6530,0.0683,398868850
2018年02月,南投縣,55904440,88,0.0083,20224492,1063,0.0166,1805670,912,0.009,77934602
2018年02月,雲林縣,178583436,82,0.0267,30472031,2300,0.025,1800737,896,0.009,210856204
2018年02月,嘉義縣,30457248,56,0.0045,28114474,1870,0.023,2079412,919,0.0104,60651134
2018年02月,屏東縣,41397841,102,0.0062,26390082,1557,0.0216,1958572,963,0.0098,69746495
2018年02月,台東縣,6965600,4,0.001,1725112,309,0.0014,188660,236,0.0009,8879372
2018年02月,花蓮縣,64333700,17,0.0096,6170592,512,0.0051,448559,376,0.0022,70952851
2018年02月,基隆市,6304690,12,0.0009,6205940,337,0.0051,750668,438,0.0038,13261298
2018年02月,新竹市,539947534,123,0.0806,22028272,1497,0.018,2442510,925,0.0122,564418316
2018年02月,嘉義市,1584760,4,0.0002,3125969,546,0.0026,927284,537,0.0046,5638013
2018年02月,澎湖縣,1419600,1,0.0002,1811035,252,0.0015,61890,107,0.0003,3292525
2018年02月,金門縣,637000,3,0.0001,1108167,268,0.0009,116500,132,0.0006,1861667
2018年02月,連江縣,0,0,0,502862,54,0.0004,16272,14,0.0001,519134
2018年02月,合計,6699639053,3438,1,1220473600,80739,1,199934636,66085,1,8120047289
2018年01月,新北市,244124425,208,0.0308,204579390,14037,0.1345,59510185,16105,0.2491,508214000
2018年01月,台北市,19946100,27,0.0025,16795166,1878,0.011,16477884,6501,0.069,53219150
2018年01月,桃園市,1343337532,710,0.1694,245497966,6529,0.1614,27618021,5985,0.1156,1616453519
2018年01月,台中市,1215557833,395,0.1533,240724747,11822,0.1583,70550657,17037,0.2953,1526833237
2018年01月,台南市,1330477850,396,0.1678,195436938,10398,0.1285,10560347,4248,0.0442,1536475135
2018年01月,高雄市,1323803513,517,0.167,151722266,5797,0.0997,18391876,6064,0.077,1493917655
2018年01月,宜蘭縣,108458883,59,0.0137,25154939,1142,0.0165,864986,681,0.0036,134478808
2018年01月,新竹縣,567823311,213,0.0716,47959356,1645,0.0315,3184365,1092,0.0133,618967032
2018年01月,苗栗縣,380993279,143,0.0481,38809585,1236,0.0255,3894904,1200,0.0163,423697768
2018年01月,彰化縣,325238736,274,0.041,167753644,15594,0.1103,15683271,6436,0.0657,508675651
2018年01月,南投縣,70669768,87,0.0089,26233593,1062,0.0172,1592312,654,0.0067,98495673
2018年01月,雲林縣,208031775,83,0.0262,37541883,2295,0.0247,1989347,922,0.0083,247563005
2018年01月,嘉義縣,40355836,56,0.0051,36605495,1864,0.0241,2163648,991,0.0091,79124979
2018年01月,屏東縣,53190936,102,0.0067,32482319,1555,0.0214,2343791,959,0.0098,88017046
2018年01月,台東縣,7768100,4,0.001,1991998,309,0.0013,205584,230,0.0009,9965682
2018年01月,花蓮縣,77805300,17,0.0098,10059278,510,0.0066,591197,339,0.0025,88455775
2018年01月,基隆市,8243974,12,0.001,7784261,337,0.0051,464132,370,0.0019,16492367
2018年01月,新竹市,597799506,123,0.0754,26489442,1492,0.0174,1812927,850,0.0076,626101875
2018年01月,嘉義市,2240040,4,0.0003,3603398,545,0.0024,761045,544,0.0032,6604483
2018年01月,澎湖縣,1576400,1,0.0002,1963784,252,0.0013,95092,158,0.0004,3635276
2018年01月,金門縣,908600,3,0.0001,1272074,267,0.0008,111360,145,0.0005,2292034
2018年01月,連江縣,0,0,0,565756,54,0.0004,15909,12,0.0001,581665
2018年01月,合計,7928351697,3434,1,1521027278,80620,1,238882840,71523,1,9688261815
2017年12月,新北市,222346288,207,0.0283,220164450,14398,0.1392,583727,87,0.1669,443094465
2017年12月,台北市,20525900,20,0.0026,13996412,1609,0.0089,304621,52,0.0871,34826933
