日期,縣市,801 KW以上售電量(度),801 KW以上抄表戶數,801 KW以上用電佔比(%),小於等於800 KW售電量(度),小於等於800 KW抄表戶數,小於等於800 KW用電佔比(%),表燈營業用電售電量(度),表燈營業用電抄表戶數,表燈營業用電用電佔比(%),合計
2022年05月,桃園市,122178057,169,0.104,96956499,5552,0.0783,115798702,57338,0.0925,334933258
2022年05月,台中市,112083615,177,0.0954,165328258,10897,0.1336,184023045,94333,0.1469,461434918
2022年05月,台南市,63540288,82,0.0541,99895410,7780,0.0807,90864861,49971,0.0726,254300559
2022年05月,高雄市,159966700,196,0.1361,158777473,10468,0.1283,133195270,76329,0.1064,451939443
2022年05月,宜蘭縣,12393116,21,0.0105,24693014,1570,0.02,26622177,17238,0.0213,63708307
2022年05月,新竹縣,23866256,27,0.0203,28410298,1997,0.023,29321306,14219,0.0234,81597860
2022年05月,苗栗縣,10295239,17,0.0088,19477773,1368,0.0157,25392295,15729,0.0203,55165307
2022年05月,彰化縣,80733680,21,0.0687,51402574,5647,0.0415,49648288,31378,0.0396,181784542
2022年05月,南投縣,8509200,19,0.0072,21764662,1704,0.0176,21326350,13189,0.017,51600212
2022年05月,雲林縣,11458396,20,0.0097,29453127,2585,0.0238,29564616,21832,0.0236,70476139
2022年05月,嘉義縣,13001890,13,0.0111,13602396,1384,0.011,18268231,13207,0.0146,44872517
2022年05月,屏東縣,20120880,37,0.0171,39901231,3471,0.0322,35510992,22448,0.0284,95533103
2022年05月,台東縣,6210700,11,0.0053,14304660,960,0.0116,10388330,7357,0.0083,30903690
2022年05月,花蓮縣,17860682,25,0.0152,19550402,1297,0.0158,20462050,12128,0.0163,57873134
2022年05月,基隆市,8186340,18,0.007,16982814,1199,0.0137,14160870,7995,0.0113,39330024
2022年05月,新竹市,44704557,54,0.038,24942150,1954,0.0202,24017629,12256,0.0192,93664336
2022年05月,嘉義市,9735425,16,0.0083,18148266,1251,0.0147,14972260,9693,0.012,42855951
2022年05月,澎湖縣,3695200,6,0.0031,7873255,498,0.0064,6004801,4427,0.0048,17573256
2022年05月,金門縣,2038176,6,0.0017,3936897,520,0.0032,3720154,2971,0.003,9695227
2022年05月,連江縣,0,0,0,1932487,190,0.0016,1076853,664,0.0009,3009340
2022年05月,合計,1175231369,1573,1,1237606817,87512,1,1252401583,689052,1,3665239769
2022年04月,新北市,108601496,187,0.0986,149317168,11203,0.1333,179150470,96898,0.1607,437069134
2022年04月,台北市,310780457,458,0.2821,198728708,14008,0.1774,148253276,87750,0.133,657762441
2022年04月,桃園市,115012493,168,0.1044,87834223,5539,0.0784,112258575,58893,0.1007,315105291
2022年04月,台中市,105549669,177,0.0958,148794532,10888,0.1328,165622824,89113,0.1485,419967025
2022年04月,台南市,55747464,83,0.0506,89137533,7760,0.0796,85273855,48656,0.0765,230158852
2022年04月,高雄市,149778809,196,0.136,142205720,10492,0.1269,117371887,72485,0.1053,409356416
2022年04月,宜蘭縣,11765250,21,0.0107,23146593,1570,0.0207,23032563,14737,0.0207,57944406
2022年04月,新竹縣,22316640,26,0.0203,25838694,1990,0.0231,30958169,16399,0.0278,79113503
2022年04月,苗栗縣,10143092,17,0.0092,17919153,1366,0.016,22770852,14334,0.0204,50833097
2022年04月,彰化縣,76447485,21,0.0694,46135846,5637,0.0412,50469527,34381,0.0453,173052858
2022年04月,南投縣,7973504,19,0.0072,19830716,1699,0.0177,22547963,14759,0.0202,50352183
2022年04月,雲林縣,10854204,20,0.0099,25777626,2587,0.023,24190619,17844,0.0217,60822449
2022年04月,嘉義縣,11624468,13,0.0106,12379951,1397,0.011,16331495,11865,0.0146,40335914
2022年04月,屏東縣,18500387,36,0.0168,35576124,3472,0.0318,32995691,21235,0.0296,87072202
2022年04月,台東縣,5751600,11,0.0052,13294217,957,0.0119,10197777,8447,0.0091,29243594
2022年04月,花蓮縣,16243019,24,0.0147,18053999,1294,0.0161,19352790,11914,0.0174,53649808
2022年04月,基隆市,7720200,18,0.007,15556734,1198,0.0139,13293709,7826,0.0119,36570643
2022年04月,新竹市,42231301,53,0.0383,22454283,1950,0.02,20995158,11187,0.0188,85680742
2022年04月,嘉義市,9039630,16,0.0082,16255579,1251,0.0145,12360996,8713,0.0111,37656205
2022年04月,澎湖縣,3520800,6,0.0032,6947905,497,0.0062,3666273,2827,0.0033,14134978
2022年04月,金門縣,1903968,6,0.0017,3547208,519,0.0032,2798436,2496,0.0025,8249612
2022年04月,連江縣,0,0,0,1698080,185,0.0015,1080787,771,0.001,2778867
2022年04月,合計,1101505936,1576,1,1120430592,87459,1,1114973692,653530,1,3336910220
2022年03月,新北市,109405472,177,0.0992,161659587,11207,0.1363,225926277,109068,0.1755,496991336
2022年03月,台北市,316299320,457,0.2867,212152618,14016,0.1789,182328248,95086,0.1416,710780186
2022年03月,桃園市,115667578,169,0.1048,93000203,5492,0.0784,121184912,57215,0.0941,329852693
2022年03月,台中市,104424166,178,0.0946,158049682,10843,0.1332,187823958,94068,0.1459,450297806
2022年03月,台南市,56009803,83,0.0508,91717407,7736,0.0773,90871218,49767,0.0706,238598428
2022年03月,高雄市,147707243,194,0.1339,145497926,10492,0.1227,131958631,76236,0.1025,425163800
2022年03月,宜蘭縣,11776138,21,0.0107,25072886,1570,0.0211,29094900,17228,0.0226,65943924
2022年03月,新竹縣,21892712,25,0.0198,27626542,1990,0.0233,30268067,14094,0.0235,79787321
2022年03月,苗栗縣,9629612,17,0.0087,19641401,1366,0.0166,27101984,15667,0.0211,56372997
2022年03月,彰化縣,76722075,21,0.0695,49258340,5505,0.0415,51947150,31365,0.0404,177927565
2022年03月,南投縣,7930560,19,0.0072,21411218,1686,0.0181,23152422,13147,0.018,52494200
2022年03月,雲林縣,10581836,20,0.0096,27806348,2562,0.0234,30593277,21770,0.0238,68981461
2022年03月,嘉義縣,11158049,13,0.0101,12909547,1369,0.0109,20283756,13210,0.0158,44351352
2022年03月,屏東縣,18118756,36,0.0164,37581634,3472,0.0317,35569165,22420,0.0276,91269555
2022年03月,台東縣,5738100,11,0.0052,14087744,954,0.0119,11146050,7326,0.0087,30971894
2022年03月,花蓮縣,16216808,24,0.0147,19374648,1294,0.0163,22235563,12134,0.0173,57827019
2022年03月,基隆市,7846340,18,0.0071,16587426,1195,0.014,15265073,7993,0.0119,39698839
2022年03月,新竹市,42244900,53,0.0383,23787398,1947,0.0201,24716682,12230,0.0192,90748980
2022年03月,嘉義市,8897092,16,0.0081,16751172,1248,0.0141,14903084,9670,0.0116,40551348
2022年03月,澎湖縣,3158600,6,0.0029,6613625,498,0.0056,5771566,4399,0.0045,15543791
2022年03月,金門縣,1919080,6,0.0017,3782241,517,0.0032,4070617,2971,0.0032,9771938
2022年03月,連江縣,0,0,0,1805093,185,0.0015,1100172,667,0.0009,2905265
2022年03月,合計,1103344240,1564,1,1186174686,87144,1,1287312772,687731,1,3576831698
2022年02月,新北市,86564284,177,0.0996,143873707,11142,0.1365,196825840,96719,0.1626,427263831
2022年02月,台北市,249555289,457,0.2872,183460999,13992,0.174,160176586,87743,0.1323,593192874
2022年02月,桃園市,90621018,167,0.1043,81742829,5456,0.0775,123370552,58797,0.1019,295734399
2022年02月,台中市,81544352,178,0.0938,143804589,10786,0.1364,178310998,88779,0.1473,403659939
2022年02月,台南市,41948859,83,0.0483,80928997,7699,0.0768,91138654,48547,0.0753,214016510
2022年02月,高雄市,112413889,192,0.1294,128474906,10390,0.1219,127271835,72341,0.1051,368160630
2022年02月,宜蘭縣,10356541,23,0.0119,22573065,1544,0.0214,25637591,14678,0.0212,58567197
2022年02月,新竹縣,17524544,25,0.0202,25824122,1957,0.0245,33546835,16307,0.0277,76895501
2022年02月,苗栗縣,7843624,17,0.009,16964692,1312,0.0161,24922147,14302,0.0206,49730463
2022年02月,彰化縣,65965012,21,0.0759,45613398,5469,0.0433,54698389,34378,0.0452,166276799
2022年02月,南投縣,6334852,19,0.0073,19476915,1583,0.0185,24563064,14745,0.0203,50374831
2022年02月,雲林縣,8047940,20,0.0093,24284954,2524,0.023,25876198,17769,0.0214,58209092
2022年02月,嘉義縣,8358505,13,0.0096,11754373,1350,0.0111,17680608,11875,0.0146,37793486
2022年02月,屏東縣,13783171,36,0.0159,33597986,3425,0.0319,35529701,21172,0.0294,82910858
2022年02月,台東縣,4872680,11,0.0056,12462054,944,0.0118,10915131,8428,0.009,28249865
2022年02月,花蓮縣,13162235,24,0.0151,17886971,1248,0.017,21049592,11807,0.0174,52098798
2022年02月,基隆市,6315460,18,0.0073,14753659,1184,0.014,14649475,7809,0.0121,35718594
2022年02月,新竹市,32573123,53,0.0375,21024267,1950,0.0199,22800007,11172,0.0188,76397397
2022年02月,嘉義市,7125821,16,0.0082,14431996,1244,0.0137,13468682,8710,0.0111,35026499
2022年02月,澎湖縣,2448600,6,0.0028,5873081,488,0.0056,3880877,2815,0.0032,12202558
2022年02月,金門縣,1528488,6,0.0018,3446601,516,0.0033,3007225,2477,0.0025,7982314
2022年02月,連江縣,0,0,0,1968414,185,0.0019,1192954,773,0.001,3161368
2022年02月,合計,868888287,1562,1,1054222575,86388,1,1210512941,652143,1,3133623803
2022年01月,新北市,100572279,176,0.0998,154868297,11087,0.1358,231661507,108662,0.1737,487102083
2022年01月,台北市,289007691,457,0.2869,202763981,14005,0.1778,190647889,94830,0.1429,682419561
2022年01月,桃園市,104648732,167,0.1039,89966466,5437,0.0789,123906692,56897,0.0929,318521890
2022年01月,台中市,95588451,178,0.0949,154919724,10672,0.1358,195144008,93776,0.1463,445652183
2022年01月,台南市,47988128,82,0.0476,87048030,7580,0.0763,95655116,49659,0.0717,230691274
2022年01月,高雄市,131582718,192,0.1306,140236320,10393,0.123,139322665,75949,0.1045,411141703
2022年01月,宜蘭縣,10505816,23,0.0104,24044019,1497,0.0211,29598214,17189,0.0222,64148049
2022年01月,新竹縣,20217948,25,0.0201,26989971,1910,0.0237,31200426,14051,0.0234,78408345
2022年01月,苗栗縣,9078140,17,0.009,18213503,1257,0.016,27615354,15596,0.0207,54906997
2022年01月,彰化縣,73091349,21,0.0726,48851450,5423,0.0428,54309512,31296,0.0407,176252311
2022年01月,南投縣,7243604,19,0.0072,20657092,1538,0.0181,23343352,13123,0.0175,51244048
2022年01月,雲林縣,9699960,20,0.0096,25594188,2430,0.0224,31542079,21681,0.0236,66836227
2022年01月,嘉義縣,9672065,12,0.0096,12523261,1269,0.011,20352473,13175,0.0153,42547799
2022年01月,屏東縣,15956054,36,0.0158,35470891,3333,0.0311,37270804,22295,0.0279,88697749
2022年01月,台東縣,5359400,11,0.0053,13059779,897,0.0115,10967168,7308,0.0082,29386347
2022年01月,花蓮縣,15252506,25,0.0151,18524809,1190,0.0162,22932794,12054,0.0172,56710109
2022年01月,基隆市,7279640,18,0.0072,16146996,1172,0.0142,15447573,7989,0.0116,38874209
2022年01月,新竹市,41787872,54,0.0415,22875983,1953,0.0201,25914755,12229,0.0194,90578610
2022年01月,嘉義市,8205292,16,0.0081,15676485,1243,0.0137,15590301,9694,0.0117,39472078
2022年01月,澎湖縣,2937400,6,0.0029,6422617,471,0.0056,6087169,4409,0.0046,15447186
2022年01月,金門縣,1771664,6,0.0018,3684242,515,0.0032,4177841,2940,0.0031,9633747
2022年01月,連江縣,0,0,0,1870600,183,0.0016,1139694,670,0.0009,3010294
2022年01月,合計,1007446709,1561,1,1140408704,85455,1,1333827386,685472,1,3481682799
2021年12月,新北市,105638430,171,0.0993,160386585,11091,0.1334,208193503,96481,0.1598,474218518
2021年12月,台北市,306203377,458,0.288,213139255,14013,0.1772,179564051,87680,0.1378,698906684
2021年12月,桃園市,111389881,167,0.1048,95185921,5419,0.0792,130069325,58369,0.0998,336645127
2021年12月,台中市,100652449,177,0.0947,161043121,10639,0.1339,192090262,88300,0.1475,453785832
2021年12月,台南市,51683546,80,0.0486,94190570,7565,0.0783,100346888,48425,0.077,246221004
2021年12月,高雄市,138910369,190,0.1306,151030166,10347,0.1256,137103671,72052,0.1052,427044207
2021年12月,宜蘭縣,11539072,22,0.0109,24751865,1481,0.0206,26237729,14504,0.0201,62528666
2021年12月,新竹縣,20170740,25,0.019,27472729,1893,0.0228,37065628,16250,0.0285,84709097
2021年12月,苗栗縣,9770448,17,0.0092,19576022,1240,0.0163,26474319,14219,0.0203,55820789
2021年12月,彰化縣,74064235,22,0.0697,50788791,5405,0.0422,59629359,34305,0.0458,184482385
2021年12月,南投縣,7589968,19,0.0071,21570441,1520,0.0179,24926626,14715,0.0191,54087035
2021年12月,雲林縣,10253304,20,0.0096,27465784,2407,0.0228,28410887,17696,0.0218,66129975
2021年12月,嘉義縣,10463741,12,0.0098,14334822,1273,0.0119,19070611,11861,0.0146,43869174
2021年12月,屏東縣,16972249,36,0.016,37879675,3272,0.0315,37354852,21067,0.0287,92206775
2021年12月,台東縣,5503100,11,0.0052,13522806,838,0.0112,11179758,8420,0.0086,30205664
2021年12月,花蓮縣,15808532,25,0.0149,19425347,1184,0.0162,21428585,11740,0.0164,56662464
2021年12月,基隆市,7776120,18,0.0073,16827185,1169,0.014,15677894,7792,0.012,40281199
2021年12月,新竹市,45316923,55,0.0426,24033462,1957,0.02,25578451,11149,0.0196,94928836
2021年12月,嘉義市,8543520,16,0.008,17763926,1241,0.0148,14612347,8697,0.0112,40919793
2021年12月,澎湖縣,3191000,6,0.003,6688848,463,0.0056,3358260,2809,0.0026,13238108
2021年12月,金門縣,1894352,6,0.0018,3688556,513,0.0031,3225144,2376,0.0025,8808052
2021年12月,連江縣,0,0,0,1793900,183,0.0015,1137888,773,0.0009,2931788
2021年12月,合計,1063335356,1553,1,1202559778,85113,1,1302736038,649680,1,3568631172
2021年11月,新北市,107742776,170,0.0982,167210759,10788,0.1311,273550110,107960,0.1762,548503645
2021年11月,台北市,311706692,459,0.2842,221112088,13720,0.1733,232961695,94752,0.15,765780475
2021年11月,桃園市,114163452,166,0.1041,100311871,5374,0.0786,142041666,56139,0.0915,356516989
2021年11月,台中市,105138293,175,0.0958,171172030,10441,0.1342,228489906,93042,0.1471,504800229
2021年11月,台南市,55869943,79,0.0509,102795170,7555,0.0806,112030102,49609,0.0721,270695215
2021年11月,高雄市,147231686,191,0.1342,161051937,10330,0.1262,157518670,75551,0.1014,465802293
2021年11月,宜蘭縣,11446061,22,0.0104,25864138,1463,0.0203,33230829,16814,0.0214,70541028
2021年11月,新竹縣,20079736,25,0.0183,30281175,1886,0.0237,36279534,14061,0.0234,86640445
2021年11月,苗栗縣,10117516,17,0.0092,21061485,1242,0.0165,31410465,15590,0.0202,62589466
2021年11月,彰化縣,74505921,22,0.0679,54670138,5387,0.0429,60419030,30788,0.0389,189595089
2021年11月,南投縣,7837172,19,0.0071,24115524,1521,0.0189,25272591,13144,0.0163,57225287
2021年11月,雲林縣,10763563,20,0.0098,30408797,2378,0.0238,36607469,21540,0.0236,77779829
2021年11月,嘉義縣,11472292,12,0.0105,14345156,1270,0.0112,22616283,13103,0.0146,48433731
2021年11月,屏東縣,18110569,36,0.0165,40138265,3262,0.0315,40779312,21891,0.0263,99028146
2021年11月,台東縣,5817500,11,0.0053,14314043,829,0.0112,12934340,7358,0.0083,33065883
2021年11月,花蓮縣,16535660,26,0.0151,20059491,1179,0.0157,24681944,11982,0.0159,61277095
2021年11月,基隆市,7802340,18,0.0071,17851332,1164,0.014,17873081,7976,0.0115,43526753
2021年11月,新竹市,46462775,54,0.0424,26432505,1951,0.0207,31617827,12340,0.0204,104513107
2021年11月,嘉義市,8951480,16,0.0082,19209618,1233,0.0151,18649630,9679,0.012,46810728
2021年11月,澎湖縣,3157000,6,0.0029,7540571,463,0.0059,7559458,4376,0.0049,18257029
2021年11月,金門縣,2028032,6,0.0018,4088671,509,0.0032,5140879,2890,0.0033,11257582
2021年11月,連江縣,0,0,0,1780934,183,0.0014,1214187,667,0.0008,2995121
2021年11月,合計,1096940459,1550,1,1275815698,84128,1,1552879008,681252,1,3925635165
2021年10月,新北市,125211744,173,0.0998,197194717,10717,0.1335,262434283,96134,0.1698,584840744
2021年10月,台北市,357077990,461,0.2845,259972965,13585,0.176,225745345,87464,0.1461,842796300
2021年10月,桃園市,134125441,167,0.1069,120944013,5348,0.0819,161810997,57625,0.1047,416880451
2021年10月,台中市,120930772,175,0.0964,195929771,10339,0.1327,224316655,87572,0.1452,541177198
2021年10月,台南市,64433222,79,0.0513,116793584,7472,0.0791,112126057,48260,0.0726,293352863
2021年10月,高雄市,165625716,191,0.132,178347949,10301,0.1207,153499881,71691,0.0993,497473546
2021年10月,宜蘭縣,13358338,22,0.0106,30459328,1460,0.0206,30874698,14158,0.02,74692364
2021年10月,新竹縣,22433816,25,0.0179,35647774,1878,0.0241,43814213,15934,0.0284,101895803
2021年10月,苗栗縣,12198800,17,0.0097,25115923,1228,0.017,30144719,14154,0.0195,67459442
2021年10月,彰化縣,79199716,22,0.0631,63463626,5366,0.043,66793240,33677,0.0432,209456582
2021年10月,南投縣,9068560,19,0.0072,25873793,1509,0.0175,27326302,14653,0.0177,62268655
2021年10月,雲林縣,12302700,20,0.0098,34963954,2377,0.0237,31556743,17531,0.0204,78823397
2021年10月,嘉義縣,14148604,12,0.0113,16607295,1268,0.0112,20352777,11744,0.0132,51108676
2021年10月,屏東縣,20051765,35,0.016,44074934,3257,0.0298,39872315,20701,0.0258,103999014
2021年10月,台東縣,6596500,11,0.0053,16574820,823,0.0112,13514633,8555,0.0087,36685953
2021年10月,花蓮縣,18914529,26,0.0151,23722291,1177,0.0161,24366879,11688,0.0158,67003699
2021年10月,基隆市,8915800,18,0.0071,21570528,1158,0.0146,19218856,7788,0.0124,49705184
2021年10月,新竹市,53796668,54,0.0429,31934567,1942,0.0216,30971001,11020,0.02,116702236
2021年10月,嘉義市,10318712,16,0.0082,21505020,1235,0.0146,16663803,8673,0.0108,48487535
2021年10月,澎湖縣,3755600,6,0.003,9112652,460,0.0062,4961291,2781,0.0032,17829543
2021年10月,金門縣,2515440,6,0.002,4882308,510,0.0033,3556181,2344,0.0023,10953929
2021年10月,連江縣,0,0,0,2322133,183,0.0016,1349394,771,0.0009,3671527
2021年10月,合計,1254980433,1555,1,1477013945,83593,1,1545270263,644918,1,4277264641
2021年09月,新北市,127908122,172,0.1008,200598528,10658,0.1356,292110080,107756,0.1856,620616730
2021年09月,台北市,372335223,460,0.2933,266809909,13454,0.1803,247657068,94691,0.1573,886802200
2021年09月,桃園市,141424212,167,0.1114,124289683,5280,0.084,150666335,55866,0.0957,416380230
2021年09月,台中市,121606103,174,0.0958,191929935,10282,0.1297,228201172,92626,0.145,541737210
2021年09月,台南市,62679311,80,0.0494,113113591,7449,0.0764,104617195,49343,0.0665,280410097
2021年09月,高雄市,161865999,189,0.1275,174687412,10298,0.1181,152031548,75456,0.0966,488584959
2021年09月,宜蘭縣,13936220,22,0.011,31107799,1453,0.021,34220816,16764,0.0217,79264835
2021年09月,新竹縣,19707412,24,0.0155,36672002,1872,0.0248,36512477,13663,0.0232,92891891
2021年09月,苗栗縣,12466784,17,0.0098,25249430,1220,0.0171,30953593,15492,0.0197,68669807
2021年09月,彰化縣,76874410,22,0.0606,63544518,5350,0.0429,59193319,30467,0.0376,199612247
2021年09月,南投縣,8888404,19,0.007,25047110,1498,0.0169,23667895,13027,0.015,57603409
2021年09月,雲林縣,11969442,20,0.0094,34841138,2373,0.0235,35255317,21460,0.0224,82065897
